customer_id,full_name,birth_date,gender,email,join_date,last_purchase,total_spent,membership_tier,discount_used,product_rating,address,phone_number,loyalty_points,purchase_frequency
CUST10135,Jessica Thomas,2001-11-12,m,jdean@example.com,2023-12-03,2024-04-14,248.68,GOLD,1,5,"1743 Daniel Gardens Apt. 325, Sandraview, MH 29938",+1-525-911-9636x7835,2476,weekly
CUST10136,Michael Jones,1971-09-01,M,lflynn@example.com,2020-09-07,,465.36,,False,nan,"115 Valdez Freeway, Wilcoxfurt, SD 19122",315-903-5563x68970,795,weekly
CUST10137,JULIA WILSON,1968-04-29,M,bradley14@example.com,2022-03-02,2025-04-04,333.97,bronze,0,3,"283 Trujillo Expressway, Joelview, SD 21879",(760)806-0986x6959,722,Monthly
CUST10138,Matthew Warren,2003-09-23,U,humphreyemily@example.net,2024-12-14,2024-08-29,766.96,GOLD,N,nan,"380 Fisher Lodge, New Amandachester, MT 03749",,469,Yearly
CUST10139,Ana Johnson,1957-06-29,M,maldonadorodney@example.net,2020-11-15,2024-11-19,585.91,silver,nan,2,"116 Le Centers Suite 370, Rosarioborough, SC 65138",620.859.0446x140,522,Weekly
CUST10140,Jessica Farmer,1968-02-10,nan,melanieellis@example.net,2020-06-12,2025-01-14,1029.67,Bronze,0,N/A,"77653 anderson spring suite 141, mcintyretown, wa 84950",001-366-695-9969,3355,daily
CUST10141,Tiffany Brown,1981-02-07,M,invalid_email@,2023-03-27,2024-06-19,425.84,GOLD,Y,5 stars,"Unit 1053 Box 1755, DPO AP 83679",,743,weekly
CUST10142,Lauren Walker,1979-03-25,Female,scott02@example.net,2021-08-23,2024-11-09,463.34,Silver,Y,Unknown,"5891 Keith Pine, South Michael, PR 81011",394-436-6658x7565,19,Weekly
CUST10143,Alexandra Thomas,1977-04-10,nan,richard74@example.org,2023-11-14,2024-11-06,863.11,GOLD,nan,nan,"0262 Patricia Ford, Isaachaven, MN 51674",(742)230-2634x55322,4903,weekly
CUST10144,Shelby Long,1972-05-17,nan,robert80@example.net,06/15/2020,2024-09-07,472.72,,nan,5 stars,"046 Felicia Lights Suite 775, Lake Antoniobury, MA 79049",707.390.5962,3048,daily
CUST10145,Natasha Hudson,2000-12-05,U,fmartin@example.net,2022-03-16,2024-08-26,948.2,,True,2,"3502 Joseph Forge Apt. 239, Port Jose, MA 41842",237.780.6852,2123 points,Yearly
CUST10146,Sara Bright,2004-08-02,Male,james47@example.org,2020-06-19,2024-12-26,662.25,bronze,Yes,4,"USNV Porter, FPO AP 38730",123-456,2594,Yearly
CUST10147,Elizabeth Owens,1996-10-05,Male,thompsoncharles@example.org,2022-04-29,2025-01-24,205.84,,Y,3,"634 Angela Rest, Mistytown, OH 66541",(424)341-9199x910,2666,Weekly
CUST10148,William Farrell,1974-12-23,M,dustin45@example.org,2024-12-18,2024-10-11,853.27,silver,True,3,"6130 Jason Summit Suite 024, Wellschester, MO 48806",001-716-561-4881x4635,1685,daily
CUST10149,Thomas Gray,2002-12-29,nan,orrjames@example.com,2023-05-25,2024-08-07,773.82,Bronze,N,5,"08786 Kenneth Locks, Simmonsburgh, NJ 79946",001-462-877-3474x45770,3345,weekly
CUST10150,Kristy Torres,1961-05-03,Male,andrew71@example.org,2024-02-02,2025-02-02,785.4,Silver,N,1,"47222 Olson Rapids Suite 236, New Alexander, TX 29585",3064749720,594,
CUST10151,Tammy Wolf,1992-06-30,Male,alexander01@example.com,2020-09-02,2024-05-01,73.29,,Yes,nan,"5848 Gina Mill Apt. 123, Lake Jennifer, MN 79355",826.654.6169x762,1480 points,Yearly
CUST10152,Peter Fritz,1989-03-10,M,campbellkari@example.net,10/19/2020,2024-07-28,301.1,silver,False,4,"90479 Cynthia Loop Apt. 551, East Amy, MT 30223",899-203-5506x200,4425,daily
CUST10153,Brandon Garner,2005-01-06,Male,bobby56@example.net,2023-04-04,2024-06-28,323.39,Gold,N,N/A,"5310 Davis Walk, Michaelville, GU 47261",220.280.1540x6033,1563 points,Yearly
CUST10154,JOSEPH HUNTER,2000-11-02,m,michael33@example.org,2022-04-21,2024-05-24,247.66,bronze,Yes,N/A,"53731 Gates Creek, Theresatown, MS 58492",7334436939,221,Daily
CUST10155,Jeff Snow,1978-03-05,F,amcdonald@example.net,2022-12-12,2024-08-02,1022.58,Silver,False,N/A,"3674 alicia springs apt. 710, south pamela, wy 76231",447-750-4011x9308,1459,Yearly
CUST10156,Larry Massey,1990-01-04,U,deannadawson@example.net,Invalid Date,2024-09-01,496.47,,True,5,"66474 Torres Village Apt. 242, New Kathymouth, OR 13350",987.714.4958,-1023,Daily
CUST10157,Regina Tucker,1962-11-09,F,gsullivan@example.com,10/17/2021,2024-10-28,489.03,Bronze,True,4,"60963 Browning Hills, Snyderfurt, FM 98248",302-521-6072x4449,4242,Weekly
CUST10158,Stephanie Smith,1986-11-28,M,josephbutler@example.com,2022-02-23,2024-10-08,665.6,silver,No,4,"96477 tonya mount suite 771, east jodiside, il 15766",001-722-416-8075x520,1242 points,Daily
CUST10159,Morgan Johnson,1951-07-10,Female,yadams@example.com,2023-07-14,2025-03-13,670.79,Gold,Yes,5,"unit 4750 box 7954, dpo ae 24023",586-988-7853,3939 points,
CUST10160,Abigail Wagner,1954-02-03,U,wmoody@example.org,2025-01-23,2024-07-05,500.47,Silver,1,5 stars,"014 Figueroa Station, Nancytown, IN 07540",+1-667-776-1939,4163,
CUST10161,Cynthia Adams,1958-10-06,M,rogersvickie@example.com,2021-11-10,2024-12-07,306.09,Gold,True,N/A,"108 Johnson Heights Apt. 997, West Jamie, FM 48914",664-531-7113,2352,Weekly
CUST10162,Peggy Miller,2002-08-22,nan,lopezjennifer@example.org,2024-05-02,2024-08-09,76.16,Silver,Y,5,"Unit 4072 Box 6006, DPO AP 65291",(625)424-8266x81881,4121,Daily
CUST10163,Tyler Mathis,1974-04-29,Female,invalid_email@,2024-12-02,2024-05-22,620.09,Bronze,False,nan,"89967 Liu Point Suite 205, Anthonyville, MH 74719",+1-899-567-6916x69768,1836,Weekly
CUST10164,ANTHONY JOHNSON,1956-10-31,F,aclark@example.org,2024-05-31,2024-10-02,413.33,Silver,Y,nan,"85176 Adam Mountains Suite 093, Adamland, AR 50143",001-961-569-4145x495,322,
CUST10165,Joshua Harvey,1987-01-13,M,caitlingreen@example.org,2020-05-06,2024-12-11,504.62,Bronze,False,1,"PSC 2759, Box 4466, APO AP 10124",(555)265-0009x7659,2676 points,Yearly
CUST10166,Anthony Yu,1998-05-08,nan,fostererin@example.com,Invalid Date,,123.56,,False,5,"853 Melissa Port Apt. 927, Doyleberg, OR 84214",831-244-8849,4588,weekly
CUST10167,David Washington,1996-03-21,U,hjones@example.org,2020-12-07,2024-04-23,407.04,Silver,nan,2,"7448 Ruiz Locks, Rogerborough, CA 82031",215.272.9533,4089,
CUST10168,Robert Cooper,1950-09-03,U,snyderkristina@example.com,2020-11-08,2024-08-08,834.54,,0,4,"91560 Albert Squares, Benjaminborough, PR 18643",123-456,3779,Monthly
CUST10169,DOUGLAS YOUNG,1987-05-31,f,mistycarson@example.org,2023-01-24,2024-06-28,922.83,GOLD,Yes,N/A,"6329 Henderson Forest Suite 253, Scottside, MT 45277",,3037,weekly
CUST10170,Heather Norris,1986-12-02,nan,hsimpson@example.net,2020-08-27,2025-03-20,715.66,silver,1,5 stars,"4337 Danny Lake, North Ryan, ID 30024",123-456,2076,Monthly
CUST10171,TONYA WEEKS,1954-08-26,m,angel62@example.org,2022-06-13,2024-07-21,99.36,,nan,N/A,"68738 Park Highway, Mistystad, DC 42529",123-456,1930 points,
CUST10172,Nancy Haley,1967-11-14,Male,,2021-04-07,2025-02-15,877.82,Silver,No,3,"2871 Adkins Crescent Apt. 494, North Thomas, PR 68330",+1-935-211-5807,1150,Monthly
CUST10173,Catherine Marsh,1960-05-30,Female,micheleavila@example.net,2024-12-06,2025-01-20,717.2,Silver,nan,5,"6663 Paul Hills, Port Rhondaland, DC 40640",594.275.4130x6339,3895,Daily
CUST10174,Melinda Hawkins,1964-03-18,nan,sanderstaylor@example.com,08/05/2020,2024-10-17,464.84,gold,False,5 stars,"00730 lisa plaza, new norma, vt 02574",,1259,Monthly
CUST10175,Regina Townsend,1975-04-23,f,karenbridges@example.net,2023-01-04,2024-07-09,107.51,gold,Y,5 stars,"7797 Regina Valley, Bryantown, VI 09200",+1-535-777-5128x94554,1925,Weekly
CUST10176,Kristy Blackburn,1991-09-07,Male,mcrawford@example.net,2021-03-02,2024-11-02,786.08,,0,5 stars,"Unit 4411 Box 9789, DPO AE 07357",(956)588-0726x7094,3340,Daily
CUST10177,Justin May,1945-10-15,Male,tbird@example.com,2021-02-08,2024-06-06,322.35,Silver,1,nan,"47494 andrew parkway, south jeffrey, ok 26728",772.280.0852x872,1248 points,Daily
CUST10178,Bridget George,1958-08-10,M,williammcclain@example.org,2024-07-20,2024-04-17,603.85,gold,0,5 stars,"167 Young Corners Suite 243, Brandonborough, TX 31031",328.632.6025x8536,2094,weekly
CUST10179,Cody Richardson,2007-02-01,Male,swansonmelanie@example.com,2022-11-19,2025-02-09,520.52,,0,2,"876 Keith Prairie, New Andrew, KS 59696",(846)868-3492x4844,1479 points,Yearly
CUST10180,Edward Shelton,1968-03-21,m,marymiller@example.net,2023-08-31,2024-06-10,961.52,Bronze,1,nan,"3391 Perkins Forks Suite 319, East Sarafort, UT 31134",,1866,
CUST10181,Steve Williams,1972-05-08,U,crystal66@example.org,2024-08-05,2024-05-15,462.39,,Yes,4,"0335 Marcia Vista, Stephenbury, SD 15199",801.306.8593x426,3424,Weekly
CUST10182,Jeffrey Murphy,1976-04-17,f,fhicks@example.org,2021-03-02,2025-03-16,495.47,gold,0,N/A,"26977 Julian Path Suite 127, Ritterland, HI 11881",001-870-227-4573x24876,3559,Weekly
CUST10183,Maria Gilbert,1983-11-22,Male,brendansampson@example.net,2022-08-09,2024-08-22,973.58,Silver,True,5 stars,"964 Katherine Trafficway Suite 663, Andrewsmouth, MH 57259",001-626-289-0194x98374,2650,
CUST10184,Danny Hammond,1955-02-25,M,kathleenibarra@example.net,07/05/2023,,302.53,bronze,No,nan,"9711 Lucas Burg, Lake Jasonstad, NC 22495",(753)210-2219x3004,4589,Yearly
CUST10185,Wanda Yates,1952-06-09,m,brandonbraun@example.org,07/26/2021,2025-03-23,744.3,Gold,No,3,"5889 Fox Hills, Steveberg, NM 58087",953-523-0751,3942 points,
CUST10186,Christina Cook,1960-05-02,F,michael16@example.org,2023-10-09,2024-12-21,440.42,bronze,No,Unknown,"81013 Kristine Ville Apt. 063, Vanessamouth, PW 43010",9755784717,3729,daily
CUST10187,Matthew Crawford,1948-05-28,U,scottlewis@example.com,2021-11-06,2024-11-27,199.24,bronze,nan,5,"884 Andrew Locks Suite 680, Dylanfurt, NC 92177",8697331350,1141,Yearly
CUST10188,Angela Smith,1952-12-18,U,kgraham@example.net,2021-08-18,2024-07-24,500.35,bronze,True,5 stars,"92177 moreno ports, south patriciafurt, mo 37262",948.664.9944x06966,2220,daily
CUST10189,Terri Green,1968-08-11,f,robert19@example.net,2022-11-04,2025-03-16,707.51,bronze,Y,3,"105 Jones Villages Apt. 521, Kevinchester, NM 92372",885-274-7155x48919,3308,Monthly
CUST10190,DENNIS MILLER,1959-05-12,U,joelwright@example.net,2023-01-25,2024-09-25,906.11,,False,3,"USCGC Wood, FPO AP 58308",483-815-1781x8291,2071,Monthly
CUST10191,Aaron Thompson,1960-11-02,Male,devinhickman@example.net,08/07/2020,2025-03-27,942.41,Gold,nan,N/A,"Unit 4204 Box 4418, DPO AP 80954",001-753-857-2021,1109,weekly
CUST10192,Amber Garcia,1950-09-04,M,molly65@example.com,2022-08-31,2025-02-10,411.57,Silver,nan,5 stars,"Unit 7126 Box 9918, DPO AP 22440",619.799.6236x5129,570,
CUST10193,Heather Thomas,1954-08-14,U,christopher23@example.com,2024-06-21,2024-10-06,203.83,,nan,2,"4359 Victoria Greens Apt. 905, Stewartland, RI 76045",(753)454-7272x98012,3138,Monthly
CUST10194,Luke Phillips,1978-03-06,U,jay99@example.org,2022-04-06,2025-01-29,404.38,Silver,N,Unknown,"88997 Cox Forge Suite 905, Josephberg, AS 06481",+1-471-957-7992x7356,3085 points,Monthly
CUST10195,Christy Black,1964-09-12,F,xtyler@example.net,2020-06-29,2024-10-15,145.54,Gold,True,5,"6714 Collins Street, Fernandezbury, NY 87579",+1-627-395-7215x90147,456,Yearly
CUST10196,Troy Mata,1979-05-31,F,barberjohn@example.com,2022-02-21,2024-07-03,434.78,GOLD,Yes,N/A,"853 Rogers Expressway Suite 606, West Anthonyport, NJ 16071",+1-683-945-3566x787,3855,Monthly
CUST10197,Robert Klein,1984-04-13,Female,pearsonmicheal@example.com,2021-01-22,2025-03-21,397.5,GOLD,False,3,"471 Crawford Terrace, Boyleville, VI 59704",599.501.0983x21816,3780,
CUST10198,Jacqueline Mayer,1959-07-31,m,michellemoreno@example.org,09/03/2021,2025-02-06,718.25,silver,No,5,"25042 Taylor Isle, North Michael, NE 25335",+1-767-532-6594x209,3770 points,Yearly
CUST10199,Lisa Collins,1950-12-03,Male,kathycrawford@example.org,2025-03-25,2024-09-28,161.78,,1,3,"57664 Flores Lane, South Susanmouth, MP 08378",313.402.1102x3884,2398,weekly
CUST10200,Gerald Foster,1952-07-18,U,denisejacobs@example.net,2021-02-21,2024-10-23,279.92,gold,N,3,"141 acosta spring, harrisonshire, md 75301",+1-934-237-2136x0440,3220,
CUST10201,Wesley Carter,1982-12-24,nan,hpitts@example.com,2021-11-01,2024-09-04,282.34,silver,N,1,"0318 corey prairie, new tristanton, ks 80941",(922)597-4553x4314,4519 points,Weekly
CUST10202,Jeffrey Snyder,1951-11-26,U,ronald92@example.net,2021-09-16,2024-04-14,856.14,Bronze,nan,3,"2034 Mark Curve Suite 369, Port Joshua, PW 70028",(586)531-6940,1033,Weekly
CUST10203,Maria Parker,1990-04-15,M,ncole@example.org,2024-06-18,2024-04-25,165.85,bronze,Yes,N/A,"4949 Steven Field Apt. 941, New Cory, HI 98389",697.828.1763x188,4587 points,Daily
CUST10204,James Chavez,1975-11-07,Female,jasonconway@example.org,05/16/2020,2024-06-08,568,GOLD,False,nan,"662 Kimberly Parkway, Lloydhaven, PR 62289",123-456,2315,Weekly
CUST10205,Jonathon Mcguire,1998-05-12,m,adonaldson@example.org,12/16/2022,2024-12-25,461.56,bronze,No,1,"5505 Clements Divide, Port Julie, RI 18747",996.582.7110,211,daily
CUST10206,Tyler Bennett,1991-08-24,nan,jacksonkathleen@example.com,12/07/2021,2024-08-12,812.91,Gold,False,4,"07139 Tanya Court, Thompsonfurt, VI 32888",6604088404,4543,
CUST10207,Amanda Rojas,1997-09-08,Female,rebecca59@example.com,11/16/2022,2025-02-15,678.75,Gold,1,N/A,"831 Miller Cliffs Apt. 124, Bentleybury, CA 62403",001-228-811-7598,383,daily
CUST10208,Alice Rice,1979-04-23,f,cmathis@example.net,2020-08-29,2025-03-04,536.37,silver,Y,5 stars,"PSC 1361, Box 4008, APO AA 76475",+1-624-817-8067x289,4350,Monthly
CUST10209,Jon Schultz,1985-05-15,m,parkkristen@example.net,2021-11-02,2024-06-23,333.6,Bronze,N,4,"15739 Steve Highway, Eduardofurt, MT 37451",+1-400-582-0214,3494,
CUST10210,Elizabeth Gardner,1967-12-11,U,njones@example.net,2024-11-02,2024-10-15,55.7,silver,No,3,"99528 Debbie Dam, Frostshire, MI 87645",284.886.4482x2377,4448,Daily
CUST10211,JAMES JOHNSON,1959-08-19,U,ashley35@example.net,10/18/2020,2024-07-02,574.13,Bronze,1,5 stars,"6752 Shannon River, Amberbury, VI 82308",9819896550,13,Yearly
CUST10212,CRISTINA WILSON,1952-01-08,m,amymason@example.net,2022-03-11,2024-06-04,659.15,,nan,4,"29901 Atkinson Bypass Suite 280, West Danielleville, DC 43401",(983)607-7785x02574,3756,Yearly
CUST10213,April Smith,1952-07-28,U,jjefferson@example.org,07/18/2023,,27.54,Silver,True,5,"7747 luis pines suite 104, north traci, wa 35394",8958014102,880,weekly
CUST10214,Nathan Barnes,1991-10-30,Male,ytaylor@example.org,2023-06-14,2024-09-29,129.89,bronze,True,2,"021 Mccann Squares, West Michaelhaven, TX 61806",,2896,Yearly
CUST10215,Thomas Brown,2005-10-20,m,invalid_email@,2024-10-08,2024-10-18,575.7,Silver,nan,nan,"17680 Mccarty Creek, Lake Barbarabury, DC 17972",(426)639-4386x11991,3440,Monthly
CUST10216,Cynthia Brady,1964-09-14,Female,marissa87@example.net,2020-08-16,2024-05-21,601.74,Gold,0,2,"754 Wilkerson Stravenue Suite 900, Lake Michellestad, HI 26307",123-456,4942 points,Daily
CUST10217,Mr. Chris Clark PhD,1977-07-15,m,michael19@example.org,2025-02-09,2024-12-26,202.81,Silver,Yes,4,"8252 Barton Glens Suite 427, New Pamela, FL 40064",291.774.3392x07044,2466,weekly
CUST10218,Tyler Allen,1960-06-28,nan,johnrichardson@example.net,2022-07-12,2025-02-24,327.78,silver,No,Unknown,"PSC 7392, Box 4725, APO AE 84425",674-637-6154x66826,4094,Weekly
CUST10219,Gerald Smith,1993-02-12,U,martin81@example.org,2020-12-20,2024-08-04,50.95,Bronze,1,N/A,"65628 Long Road Apt. 304, Lake Hannah, OR 71737",(207)776-2277x57417,3863,
CUST10220,Adrienne Harris,1953-07-02,Male,marywhite@example.net,2022-10-03,2024-10-15,913.18,Gold,Y,4,"822 Nicole Plaza, Nelsonborough, MI 54862",429.755.1045x855,981,weekly
CUST10221,Sheila Miller,1950-05-17,Male,jennifer58@example.net,07/30/2022,2025-03-16,110.04,Silver,False,Unknown,"7850 David Pass, East Lucas, MT 53572",856.979.4312x807,2137 points,Weekly
CUST10222,Mike Mason,2003-03-17,f,jimmyhernandez@example.com,2022-08-16,2024-04-23,662.68,Gold,Yes,5 stars,"61992 Gross Well Suite 996, Melissachester, NY 09212",760.793.3823,1744,Monthly
CUST10223,PATRICIA MASSEY,1955-03-14,Female,kayla67@example.org,12/12/2024,2024-12-19,489.51,Gold,0,Unknown,"9080 Mark Gardens, Lake Alexanderport, NH 35067",(616)821-5482,3961,weekly
CUST10224,Kelly Scott,1959-08-16,F,buckleybreanna@example.com,2023-06-04,,886.88,Bronze,No,4,"21182 Jillian Shoals, East Jeremyport, NJ 78620",+1-707-778-0057,4545,daily
CUST10225,John Murphy,1995-11-15,F,khart@example.net,2022-05-05,,262.32,silver,Yes,5,"271 Monica Cliffs Apt. 946, Christymouth, KY 09853",,1470,Yearly
CUST10226,Jason Thomas MD,1952-10-22,m,david07@example.com,2024-04-09,2024-08-08,518.38,bronze,No,4,"67181 Carroll Row Apt. 591, East Victorialand, NY 18197",(805)251-7179,1817,weekly
CUST10227,Jennifer Lopez,1972-09-18,f,cwright@example.com,2023-06-25,2025-03-05,9.53,silver,0,N/A,"4478 Rodney Point Suite 667, Carneytown, MH 19695",265.366.1150x71974,3294,daily
CUST10228,Courtney Hogan,1996-07-22,M,ewade@example.net,2020-05-04,2025-02-12,81.56,gold,True,4,"7488 Russell Viaduct Suite 928, Ricestad, MI 66692",,3713,Weekly
CUST10229,Robert Sims,1956-06-19,m,dianemills@example.net,2020-12-22,2024-12-19,678.9,silver,nan,5,"577 Crystal Falls Apt. 023, Davismouth, MD 11566",(693)708-0997,4994,Monthly
CUST10230,Tammy Smith,1975-04-07,f,katrina66@example.org,07/13/2024,2025-01-21,35.51,,Y,nan,"501 Rose Glens Apt. 815, Lake Jasonland, NM 21247",001-923-517-5599x789,672,weekly
CUST10231,Morgan Flores,2003-04-08,Female,hdougherty@example.org,2020-06-14,2025-03-02,431.53,Silver,0,Unknown,"89570 Joseph Flat, Bobbytown, FL 78299",924.805.3966,4102,daily
CUST10232,Joshua Strong,1961-11-22,Female,stanley90@example.com,Invalid Date,2025-03-08,803.39,,N,2,"86282 Padilla Way Apt. 080, Port Williamberg, HI 94289",494.325.8273x28927,600 points,Weekly
CUST10233,Kenneth Gilbert,1960-09-14,Female,josephhuber@example.org,2022-04-01,2024-05-22,724.01,gold,1,N/A,"77062 Eaton Shore Apt. 116, North George, MD 62810",(954)234-4902,336,Monthly
CUST10234,Denise Meyer,1960-07-21,Female,conraddebra@example.com,2023-09-13,2024-07-11,300.62,gold,0,2,"8191 Harris Squares Suite 236, Diazmouth, CA 58313",336-956-6521,352 points,weekly
CUST10235,Eric Torres,1998-06-02,Female,,2025-02-15,2025-03-24,23.45,gold,Y,3,"5755 Hudson Forges, East Meganbury, PR 75893",(931)975-8076,358,Yearly
CUST10236,Jose Pena,1977-11-12,f,ryanbrown@example.net,2025-04-06,2024-09-04,652.85,gold,Y,1,"2873 Christopher Lights Suite 006, Bruceborough, ME 93849",612.933.3350,4872,weekly
CUST10237,John Adams,1955-11-27,f,invalid_email@,2023-04-30,2024-08-19,902.68,silver,Yes,2,"2067 Wendy Glens Apt. 919, East Edwardton, VI 61750",(790)586-8254x9479,175,Daily
CUST10238,Jennifer Griffin,1967-11-22,Male,jo71@example.com,2020-07-20,2024-11-22,301.33,GOLD,0,3,"246 Reese Trail, New Melissa, MP 14929",2728234529,-1186,Weekly
CUST10239,Lisa Lopez,2003-12-22,nan,richardsonsteven@example.org,2024-02-14,,259.01,gold,No,5,"995 Herring Dam, Port Sharon, TN 98386",(515)797-2260x6441,3901,Daily
CUST10240,Kelly Campbell,1992-09-10,F,brandonfigueroa@example.org,2022-09-28,2024-12-04,342.53,Silver,1,5 stars,"212 Harvey Station, New Loriton, NE 43630",897-570-2201x830,3909,Monthly
CUST10241,Laura Walker,1986-09-10,U,stevensmith@example.net,09/25/2021,2025-04-02,671.48,Silver,1,N/A,"8778 Huffman Port Apt. 847, Brownstad, DE 36550",492.447.2759,1746,Weekly
CUST10242,Eric Phillips,1951-11-07,Female,mistyterry@example.org,Invalid Date,2024-04-25,868.56,Gold,1,5,"6746 Porter Drive Suite 526, Vazquezborough, MP 54561",,4685 points,Yearly
CUST10243,Crystal Floyd,1950-11-01,M,richardsontammy@example.net,2023-02-17,2025-01-05,128.12,GOLD,N,5,"7108 Williams Path Suite 526, West Laura, VA 25620",770-496-6844x572,1282,
CUST10244,Jennifer Wright,1949-07-04,U,amymiller@example.org,2023-12-11,2024-04-27,50.52,GOLD,1,Unknown,"PSC 9316, Box 8835, APO AA 24228",,3589,Yearly
CUST10245,Michael Smith,1952-12-05,f,lowemartin@example.org,03/17/2024,2025-01-26,1202,,0,1,"Unit 2471 Box 3771, DPO AE 58461",671-253-8885,2868,Monthly
CUST10246,DUANE MORALES,1976-01-28,M,sevans@example.net,01/07/2023,2025-03-24,446.8,Silver,nan,nan,"843 Proctor Fall, Lake Johnfort, DE 30404",+1-681-385-5407,4227 points,Daily
CUST10247,MADISON GREEN,1951-08-18,M,jonathan87@example.org,2024-03-13,2024-09-14,575.87,bronze,1,3,"8233 Lee Union Apt. 942, Boydmouth, AL 49662",462.201.5921x5445,1545,weekly
CUST10248,Ashley Garcia,1988-02-29,M,millertracy@example.com,2023-08-11,2025-01-20,292.42,Gold,False,5 stars,"5706 Johnson Mill, North Nicholas, FL 62217",,4831,daily
CUST10249,Christine Flores,1978-05-29,Male,rasmussengerald@example.org,2022-03-15,2024-12-21,646.99,,True,4,"79563 Bradley Mall, Garciatown, VT 65331",793-723-4677,2096,Yearly
CUST10250,Heather Santiago,1972-03-30,f,invalid_email@,2020-04-18,,788.02,Silver,1,2,"221 Turner Wells Apt. 247, Shannonville, NV 61164",,2986 points,Daily
CUST10251,Karen Adkins,1967-12-20,M,fwebb@example.org,2023-04-19,2024-11-08,589.94,gold,No,5 stars,"806 Christopher Brooks Suite 043, North Susan, NE 56656",401.820.1108,2041,Daily
CUST10252,Angela Davies,2002-07-31,Female,harrisonlawrence@example.org,2022-11-22,2025-04-03,1022.26,Bronze,True,Unknown,"289 Perez Court, East Debramouth, MD 54706",(841)547-5083x16146,3754,Weekly
